H2,CH4,C2H2,C2H4,C2H6,CO,CO2,Status
1898,1213,976,991,91,3464,49851,T3
2394,1507,237,1463,121,2909,23333,T3
9461,25329,2546,32992,6443,1998,42642,T3
197,13833,21,19905,4582,163,1323,T3
3742,3585,727,4778,13584,65,7685,T3
1358,14811,1742,20513,18587,674,4392,T3
4363,39619,90,62342,38497,190,6488,T3
3315,26736,1873,50464,16880,1323,2869,T3
1209,29216,1002,63528,25052,178,56,T3
5408,8875,631,16310,8717,677,3198,T3
540,9629,2275,12238,6642,574,11448,T3
1573,12367,2030,20877,21080,1874,9920,T3
5430,38470,4639,65539,66686,219,2775,T3
789,32336,802,53519,30070,53,712,T3
178,3237,1011,5864,8681,206,3661,T3
256,3372,1023,4357,2789,1536,7864,T3
3782,7218,478,10866,14213,679,10037,T3
363,12522,403,20298,4536,858,1699,T3
648,16890,2558,33920,16717,418,59,T3
880,7897,865,11166,5599,147,2977,T3
1715,1806,1368,2317,531,192,934,T3
9401,16040,2423,15943,12597,318,30457,T3
2052,24606,367,34263,6828,2263,15477,T3
2382,1767,1524,1988,2269,1719,24151,T3
7843,24070,8059,28850,37459,985,36989,T3
7141,4580,1214,3871,8317,428,22774,T3
2631,6490,290,10165,1532,878,7300,T3
3457,32886,579,44108,10422,3059,45444,T3
2123,13999,8897,22583,49877,187,2126,T3
1390,20145,1178,36460,19534,960,545,T3
7307,9824,513,9173,1909,2417,39496,T3
2444,2307,670,2900,20224,183,910,T3
6976,29527,1321,44909,18581,672,6032,T3
170,1766,2913,2645,490,1146,3474,T3
852,16679,1902,24374,987,392,19482,T3
1323,1856,4969,2577,2699,491,34707,T3
202,610,720,697,746,82,715,T3
617,970,79,2003,967,456,99,T3
6199,3360,6228,2987,6439,294,21875,T3
1123,3680,369,6416,1583,97,1421,T3
2822,1365,2015,1579,293,2989,36619,T3
165,4240,121,8068,87,186,548,T3
1870,489,154,359,72,863,36263,T3
584,8171,831,13841,10406,223,1697,T3
5487,2327,316,2157,1936,3787,27970,T3
4551,14814,571,25726,982,1680,939,T3
8757,17143,2152,17525,8825,2337,50204,T3
343,2249,1557,3626,24744,312,790,T3
5166,22515,2318,28888,17662,2162,20640,T3
638,8790,545,13761,1093,830,639,T3
7849,1412,638,1718,4180,1023,5012,T3
1311,42847,144,72651,54685,132,1792,T3
9039,25068,346,30294,31487,840,42950,T3
3000,26574,3421,48138,22477,373,1286,T3
1134,14262,2502,19231,6860,832,26303,T3
6763,3415,526,2818,623,1143,18845,T3
2391,11292,846,16520,16613,690,1853,T3
9334,13991,1615,18308,1376,2445,33477,T3
10038,26127,4449,34038,27678,2081,23719,T3
432,3247,1650,7470,5769,107,55,T3
7981,37000,9331,53628,42676,563,30581,T3
1532,10642,588,17129,16303,112,2020,T3
5169,13334,6338,19862,16932,403,10028,T3
9620,4589,1377,3214,6699,2571,39914,T3
11523,21631,2762,26426,29051,1651,37547,T3
134,3577,760,6543,259,370,4672,T3
6672,12877,844,18293,10373,630,4534,T3
6935,10686,1817,13335,6741,409,18671,T3
2572,6472,869,7492,1163,1424,27124,T3
4163,18357,6824,31296,6346,567,3799,T3
9798,40855,68,59837,22572,657,27143,T3
2616,483,854,909,242,1164,1855,T3
4465,31360,320,43503,7431,517,22390,T3
693,12725,1632,17463,184,768,38457,T3
354,22028,293,39263,8757,743,774,T3
2648,18302,1054,22734,1901,879,14625,T3
1401,24697,3288,41557,10110,490,6038,T3
246,8297,222,12544,892,127,879,T3
8889,43141,100,56913,20587,1185,47650,T3
5862,14434,781,17401,1030,1204,11602,T3
3195,12353,2570,16986,9677,611,9690,T3
5690,1093,204,824,598,1459,20873,T3
2137,19567,1126,29215,10625,2572,9904,T3
5436,20417,3716,28181,38731,726,6568,T3
5108,10022,3285,11818,13307,1246,3439,T3
2776,24728,3159,34528,25016,607,9641,T3
5109,5275,401,5685,940,2239,40247,T3
3909,3582,1577,4329,2664,1505,29430,T3
4521,9917,801,11323,119,1404,34603,T3
11314,22618,4117,26916,27166,401,22194,T3
2687,846,3374,2069,205,584,2764,T3
2099,2261,152,2111,797,637,9305,T3
5317,45495,3884,75699,49198,835,19648,T3
265,129,658,194,64,174,306,T3
10793,14768,3347,13901,1772,2716,26900,T3
787,2451,3031,3861,817,1200,1436,T3
1751,8914,44,13052,1913,1019,7776,T3
1662,26610,820,30298,3889,486,39836,T3
6201,9002,2067,13210,4941,2056,5244,T3
3220,15585,1866,17219,6773,1503,42754,T3
864,7323,943,8198,666,1350,27838,T3
4324,8168,489,11121,26524,639,4916,T3
2467,11639,2777,19593,4630,986,3723,T3
4096,13089,345,21962,10656,366,891,T3
2057,16472,1222,25757,7981,734,6193,T3
7879,37407,9646,70311,39435,1058,1777,T3
295,4528,1242,7410,1429,771,4518,T3
874,280,697,393,146,297,1336,T3
7360,15028,1295,19795,3264,1818,55926,T3
6793,24270,677,35723,38963,1371,7540,T3
3578,17289,849,27148,22804,2880,24746,T3
10349,1897,2392,1137,856,1790,51401,T3
2944,17233,151,29480,16000,413,2206,T3
10378,21837,2781,32645,7030,2458,8898,T3
2808,17762,114,22675,1383,1769,23792,T3
2537,4768,3703,6393,10363,527,3615,T3
11000,22438,3191,24338,6886,815,45344,T3
5658,12166,1772,11231,16566,306,39350,T3
1602,1323,1066,1267,43,1258,48310,T3
1782,4936,389,7387,3053,635,4101,T3
6207,20415,315,23878,16220,2006,33698,T3
1474,1020,3207,1291,1162,1444,10583,T3
6196,8801,368,10677,4304,378,15462,T3
2448,20575,1614,32200,33996,276,8744,T3
3068,569,194,383,771,442,21381,T3
3570,24604,75,41520,8132,238,5567,T3
4148,25708,2156,36803,12118,2116,19826,T3
2042,6582,893,5574,1724,3585,27999,T3
11332,55924,1804,82416,47584,967,53314,T3
2518,41697,549,74902,52227,296,1198,T3
3842,2394,3669,3230,1252,825,22100,T3
439,4966,2313,9414,788,1454,4778,T3
1871,1509,3414,2086,3122,3093,25744,T3
2911,4598,987,6370,2495,386,1090,T3
11112,13831,2292,15443,33230,1815,4812,T3
1943,12558,5683,17994,49751,451,7449,T3
1150,7137,2785,6311,1483,745,43968,T3
587,6696,2114,6334,7334,367,21739,T3
2784,7151,1392,7389,13942,799,13326,T3
6151,48205,646,73144,71632,123,18404,T3
6152,23031,105,34028,23506,411,2731,T3
6347,16850,1452,22735,8770,1462,9497,T3
9693,30264,1460,43569,35233,90,10526,T3
7713,3924,572,2059,2138,2007,48012,T3
2357,4789,7327,4793,1814,216,35718,T3
1570,12871,50,19708,2557,89,458,T3
2811,5610,569,6733,988,588,4172,T3
4285,1484,944,2802,7726,1358,9947,T3
1379,1739,243,3014,942,91,412,T3
2241,21618,325,37427,1584,304,126,T3
4325,12048,1816,15383,7595,676,22645,T3
3549,5938,1516,5492,671,1082,17649,T3
9066,23371,1815,32250,29763,770,10956,T3
5085,35217,4863,66850,71646,320,826,T3
6042,24116,1523,34909,3897,1296,19056,T3
11067,27033,1786,26086,27014,2283,85748,T3
3661,7128,1331,8109,1067,855,14613,T3
8899,25307,3603,33608,10788,744,21457,T3
539,1544,275,1994,828,103,4725,T3
5090,12742,182,16813,717,1393,7452,T3
203,3335,2090,6716,627,645,2676,T3
2595,7347,1570,10938,2000,116,14139,T3
1143,516,475,663,329,1113,10542,T3
5479,35918,1431,60871,30963,110,3277,T3
6355,30602,1073,44816,50703,1018,19784,T3
7014,45454,654,75615,63894,1571,17185,T3
107,6383,2004,10625,14129,198,708,T3
1987,11646,130,14569,5232,1068,5894,T3
8407,45587,1931,72603,32937,1366,32091,T3
3682,751,1746,835,334,1525,4521,T3
282,5778,460,8005,2268,1715,2828,T3
678,3994,793,3202,761,543,40633,T3
2171,33905,2241,63708,32795,143,963,T3
12298,39101,9274,53977,34680,1048,43004,T3
526,8327,3290,11095,9714,612,11692,T3
6421,1995,725,1842,129,3107,50449,T3
1009,7997,601,10288,3993,1287,36516,T3
2308,3973,201,3726,347,570,23508,T3
2906,8814,251,8918,17051,1161,27717,T3
7845,32932,994,48477,42847,1182,23423,T3
752,8799,504,16292,6649,72,1116,T3
7711,30731,2287,42160,12702,1837,31091,T3
9860,35748,238,47118,38233,1216,35780,T3
5061,22221,6293,30539,5750,1624,23312,T3
5812,27503,1111,45334,35830,538,1367,T3
952,34365,525,54791,53610,226,9368,T3
4137,1836,1170,1965,662,708,14157,T3
950,6323,4096,11676,2568,691,264,T3
525,4339,257,3184,38,558,37573,T3
11530,5119,1796,3744,223,2837,57706,T3
2612,15482,3176,23503,14913,347,7246,T3
6636,8023,297,10385,3628,1276,9262,T3
2165,14604,1659,15647,17824,348,14891,T3
9197,19326,1032,27915,54907,813,12470,T3
3678,1156,699,1380,1503,2700,10119,T3
8180,29568,1837,38382,3022,3618,48790,T3
763,18978,399,37529,33331,394,309,T3
1888,10057,1211,14671,12802,930,1192,T3
5139,28796,2258,35701,4970,3069,80809,T3
1468,8216,435,9542,6407,1259,21459,T3
1873,15080,1227,18944,1676,303,12514,T3
11889,5642,2059,5550,3832,1508,36007,T3
3902,1613,192,1255,234,1852,21774,T3
1661,5248,220,5671,1604,172,19346,T3
9086,14298,6527,17566,3944,651,26441,T3
4694,14259,609,12498,132,1389,38524,T3
7256,48059,8960,87210,20252,955,6798,T3
5318,20762,5682,37019,43394,326,1216,T3
5369,22153,2214,31462,9760,1419,23393,T3
1112,151,108,236,41,1443,21817,T3
4298,29196,247,41686,13259,1656,12287,T3
5941,15521,3222,20170,1978,785,37374,T3
252,1519,4517,1024,28,377,24031,T3
1190,18378,2578,28997,13515,94,2461,T3
3884,4336,1104,4694,127,2035,36570,T3
11838,40387,4727,67260,42711,525,5152,T3
7792,8441,5500,9011,6432,1513,31683,T3
1975,12773,2743,16469,6735,577,26683,T3
9087,8579,4649,6669,2943,1774,70146,T3
7953,1925,1791,2180,744,2403,35136,T3
881,449,879,729,332,2461,10895,T3
1776,30926,2635,48193,29029,259,26038,T3
1052,1199,872,1084,34,369,8512,T3
9027,17926,1997,27038,5606,2355,23083,T3
8300,29178,4166,31959,8873,2038,76016,T3
2750,6263,564,7592,292,566,31814,T3
1069,499,764,1181,2067,2899,1351,T3
1255,10923,1483,17765,668,468,3478,T3
2333,2724,986,2476,1661,1278,34194,T3
1381,10456,77,11308,349,673,33744,T3
711,8433,6431,12184,4866,996,21071,T3
6852,34420,515,48453,23605,1516,4368,T3
10461,40117,2071,56693,23087,1474,30263,T3
6955,21988,1267,26678,17267,70,884,T3
11276,40623,7900,73885,67837,1821,1506,T3
1886,363,1049,412,2519,698,13559,T3
8500,3101,457,2046,5374,1476,31515,T3
485,586,2540,715,3525,889,36609,T3
4290,6805,131,9488,2926,1599,3534,T3
7347,5342,66,6427,2465,689,1692,T3
260,7747,4991,14061,4391,62,3412,T3
1221,26422,1256,44196,21659,801,4686,T3
46,9470,1076,21942,9765,1100,377,T3
2513,20873,2863,30832,14348,1074,19385,T3
1448,15788,303,24712,19533,83,1628,T3
3793,179,811,156,17,1847,28833,T3
141,5532,915,12199,12080,1500,111,T3
2801,36958,271,66472,23510,485,8119,T3
106,633,2416,557,321,742,18690,T3
9243,25705,1253,28281,31591,1032,19637,T3
1252,7647,706,12824,1230,1034,1587,T3
7773,46189,1356,72971,34445,1785,22667,T3
38,1621,483,3031,1512,1407,3398,T3
5504,16541,2824,19790,1314,1556,17741,T3
11667,33283,918,47670,15001,2631,13727,T3
5992,11988,821,18424,2788,2402,19519,T3
4831,17003,1463,19617,3842,300,23512,T3
2746,15555,3058,24133,28040,383,4529,T3
6619,5188,7433,9499,31406,494,1101,T3
4326,12016,1630,13006,721,953,22018,T3
1201,2341,1627,3922,5020,1343,2337,T3
8682,23869,1492,31131,42126,1907,43181,T3
531,7091,1579,10126,2077,763,16320,T3
4552,3887,3623,5425,7072,994,11648,T3
9916,22541,1305,24970,20837,803,34921,T3
1621,20829,4614,46406,24139,136,41,T3
8777,28912,2149,46746,18042,887,11616,T3
4947,20233,6261,33681,13856,151,2406,T3
1968,45505,693,67399,9794,968,43579,T3
3164,754,1438,668,5331,1697,21699,T3
34,81,135,279,50,203,32,T3
9768,19071,1461,33970,31540,911,5717,T3
4216,7885,88,7857,11071,1238,14990,T3
7116,24972,140,30815,3159,475,19793,T3
1368,11252,533,15339,13455,958,7363,T3
169,1292,170,1567,2492,114,1764,T3
2385,216,4719,292,376,1915,12738,T3
1867,18631,4256,31500,19725,214,617,T3
8088,26627,726,33198,6903,2089,57662,T3
1748,7728,3093,12652,40935,980,1334,T3
8941,14329,1730,20886,11684,2268,36006,T3
2109,5045,2140,8905,4647,439,8556,T3
7563,16477,790,21310,16439,922,13113,T3
1752,4305,3035,4740,645,571,30500,T3
2810,12867,1664,21504,29434,1363,1000,T3
1415,1681,132,1661,237,1830,19514,T3
1421,10509,553,14609,7166,723,4761,T3
5141,13413,408,16038,7362,1329,11136,T3
6018,9668,5498,15233,6959,1809,3074,T3
2655,20495,611,34212,45090,1036,14097,T3
2146,9255,4852,13649,1020,1614,32456,T3
6573,18900,614,23614,757,351,14165,T3
8944,17086,8749,25044,11832,1803,13920,T3
3961,10435,444,13339,10952,381,5253,T3
1391,32257,775,48700,7438,1952,3594,T3
920,13261,36,21685,10087,619,3046,T3
5694,23110,568,30172,31142,2377,35431,T3
2817,15131,2618,18078,5505,3854,50825,T3
2482,889,276,1311,122,605,3278,T3
5917,32478,4721,48313,16480,783,32984,T3
2078,18964,212,29552,20508,371,2124,T3
6091,1549,1584,1836,3805,1650,1670,T3
3975,29055,308,48489,9720,846,1375,T3
8476,37982,2103,52207,45388,1310,18754,T3
1927,358,534,594,3622,500,949,T3
6609,32690,1687,50280,29050,1330,8029,T3
1472,5763,946,6348,266,1416,13092,T3
3613,18905,270,21832,1237,2235,42561,T3
1437,10058,917,15160,9884,393,9488,T3
226,4571,991,8564,7817,138,367,T3
545,6218,744,9627,1818,767,954,T3
3859,8109,1070,8691,1871,1423,22292,T3
542,10088,171,15321,6818,578,2089,T3
6016,12350,7013,14228,523,1332,33829,T3
6600,31509,1026,56401,33510,1369,5044,T3
1276,2257,1587,4516,4438,231,284,T3
7897,55769,1380,89975,69496,434,18503,T3
3858,30491,2003,44105,42677,2426,48851,T3
2478,3602,1223,4256,2381,652,1180,T3
1087,21656,1792,34134,5407,573,3043,T3
2063,14787,236,20203,254,469,3520,T3
866,13956,4253,21180,11133,1158,17551,T3
1479,5282,216,8035,10994,565,3774,T3
12294,36839,4808,53909,4867,4001,38978,T3
689,30935,1842,59900,48574,171,279,T3
7500,6718,5478,8001,16029,1437,15234,T3
1064,308,392,384,35,470,6982,T3
222,15450,4105,31013,49371,248,416,T3
2330,16065,6287,27710,32723,2237,9242,T3
527,19992,282,32543,38110,556,1174,T3
1067,577,203,605,1303,2480,21663,T3
4797,5812,6130,6198,12186,295,12366,T3
9417,33505,3009,46291,16748,860,9067,T3
7124,7282,2186,7251,1332,1031,33635,T3
3040,38173,4141,68767,36255,760,2751,T3
7437,32505,7573,43971,6564,1548,43946,T3
4418,4828,283,5030,896,1102,14059,T3
3368,4331,6269,5085,7484,719,5298,T3
6281,16123,1711,25552,9039,1973,8244,T3
647,8449,3239,9872,290,693,7775,T3
155,5017,527,8678,204,1835,4484,T3
8683,55420,1518,90211,35378,1558,44039,T3
10739,2269,2261,1350,1153,2143,32990,T3
7161,10579,1559,13503,956,1539,24949,T3
11251,48612,3190,85084,38496,1129,17381,T3
6297,10301,2390,14369,9698,1197,8245,T3
4936,11984,1129,20432,26319,545,12037,T3
4508,19553,2776,37951,26563,111,1895,T3
669,8208,621,15913,35442,791,2043,T3
12684,3240,2694,2673,299,2578,75057,T3
2653,16923,1826,30374,19668,246,300,T3
11444,5404,819,4914,395,781,49161,T3
3261,14373,1319,20488,6215,3623,9437,T3
8286,14257,291,16832,14422,2031,26389,T3
6106,16513,156,20793,7741,2509,19347,T3
10458,41627,256,49872,31157,2956,35956,T3
233,41757,312,79803,53749,218,51,T3
940,20171,1063,34215,11934,842,2455,T3
9452,14126,904,17604,10352,2887,24093,T3
675,3894,2852,6759,526,880,8541,T3
1584,41400,2709,73629,65326,337,4598,T3
76,11716,3861,23301,66541,1381,550,T3
1302,45684,711,87687,62530,686,692,T3
7511,24059,5780,35351,9422,731,18726,T3
4601,8077,1298,8378,281,644,13620,T3
803,10624,2633,13808,1149,2173,12572,T3
10931,21363,5452,25151,30072,3820,63184,T3
6592,28317,1825,46137,12041,291,10628,T3
4102,9144,137,17320,4117,2307,3477,T3
6689,42138,2544,70138,53477,537,2465,T3
7456,13949,488,9639,2210,1534,72241,T3
8600,27558,2724,34873,22497,866,36227,T3
3361,19595,979,28975,12525,762,25549,T3
9839,28414,2293,47853,52853,1563,11966,T3
284,65,116,172,460,1612,7917,T3
1542,5749,554,8279,38227,838,822,T3
3349,19924,1509,35720,12650,1063,1257,T3
1423,7581,557,7212,2338,1676,45824,T3
5218,4947,8176,5386,554,1529,13376,T3
9659,16650,481,17579,582,2827,29854,T3
1977,3999,947,7434,482,514,137,T3
1678,13964,586,23445,27050,921,4331,T3
6522,6425,1774,6074,5584,1740,25808,T3
156,3116,584,5505,1556,1304,7402,T3
1145,9681,298,17204,10802,993,1490,T3
9648,28607,2768,48848,30367,1261,4759,T3
6273,18249,1752,28999,14214,1613,16431,T3
3541,15084,1507,17507,574,2146,34776,T3
3869,4873,1202,7179,7501,2809,253,T3
11131,24467,4018,35783,28489,2356,12676,T3
6217,20632,8110,27010,13638,913,25323,T3
1885,5890,1644,6993,10322,1073,11855,T3
4483,42502,3461,67984,19463,454,7811,T3
10135,38709,1081,49740,18079,330,30245,T3
1734,9705,208,15830,9014,1360,2218,T3
9337,27178,639,37833,2103,748,27220,T3
12183,31260,7112,47358,13965,2002,23845,T3
12505,6331,1332,4669,143,3086,75286,T3
98,5909,376,8361,4203,229,12388,T3
4017,5007,813,5119,7822,2071,35005,T3
3066,6215,2094,7626,3452,372,1448,T3
6635,13159,1958,16286,100,1588,35001,T3
5701,12456,1573,12289,8988,2243,46319,T3
1043,5463,662,8449,2830,93,3879,T3
11133,44049,3558,66463,20260,2197,26075,T3
8609,10044,3837,10931,9674,1595,57687,T3
336,16635,818,24449,5053,280,14042,T3
3679,2970,6981,2808,1570,2075,30634,T3
1467,26509,3340,41990,18779,1137,23702,T3
6875,37841,3368,61995,57706,1007,13556,T3
1759,2992,3101,3201,6656,1449,13687,T3
6406,47716,901,83905,32597,322,27250,T3
784,2276,106,3000,102,1647,5951,T3
1044,6870,1009,8721,4539,633,4011,T3
2089,26915,288,41313,20583,1435,14712,T3
3932,5365,1352,3805,1255,3150,45532,T3
2021,7361,510,10988,10315,988,3915,T3
7615,49241,1854,79405,51639,1093,15265,T3
974,12321,1292,16171,3576,1016,8777,T3
10711,8936,1000,6867,9695,3215,75426,T3
8071,36049,211,43191,51244,1318,36204,T3
22,6197,494,9291,714,970,3912,T3
6664,33063,1254,53968,26773,2099,7429,T3
6847,39274,1980,52703,53980,2938,67183,T3
4378,37579,2645,55295,29926,974,10200,T3
6921,46103,4712,68145,50246,1797,26821,T3
5776,29624,2033,45943,36531,1317,8507,T3
330,3797,925,7187,12408,201,4546,T3
3184,24695,518,32771,2973,756,10718,T3
3791,21735,4303,34146,27816,460,3584,T3
9682,17238,4553,17211,30121,865,36706,T3
2990,3746,1064,4058,610,2861,21332,T3
5913,31537,1024,53880,10420,1078,2912,T3
2156,4034,2465,5118,10917,2447,29443,T3
2349,15205,1477,24565,7031,404,2487,T3
4252,8310,426,10147,1525,1294,15700,T3
11019,7300,642,6966,1109,1654,39748,T3
4703,8850,1933,9565,2714,1460,27034,T3
9408,26339,1367,35146,365,2326,40326,T3
2845,11205,1809,16879,345,1150,2399,T3
337,731,1517,866,179,240,2689,T3
1540,2393,1769,3322,5786,710,7799,T3
4865,16101,940,23199,13267,749,12990,T3
119,2250,794,3933,606,1159,804,T3
12019,19249,1938,19655,4063,1859,65377,T3
836,2025,690,1699,235,1289,11667,T3
642,1461,300,3018,89,1368,5360,T3
1365,1344,383,1086,230,341,17111,T3
10756,29411,2969,50684,27466,2060,1314,T3
1550,5795,682,13412,697,1049,921,T3
5076,11783,1400,15347,4638,2872,17728,T3
2208,9582,3008,13863,2023,387,1720,T3
1663,27107,2283,51341,51242,311,246,T3
6370,31668,5293,55441,37509,627,2485,T3
1773,4145,528,4980,125,1430,14715,T3
6485,43772,4345,71691,60336,1231,16239,T3
6315,20651,958,19600,4988,675,27874,T3
6183,20081,3155,30827,27102,1064,6168,T3
1148,25575,493,40092,3456,520,5793,T3
463,3435,242,8181,13215,142,27,T3
2883,21286,3911,27762,16022,649,12456,T3
6362,41186,5168,71938,22035,990,1845,T3
1171,934,2412,2403,3369,854,657,T3
592,6489,196,11697,3822,687,1369,T3
6150,9025,336,11303,10377,548,2152,T3
3022,22643,1061,34358,4899,1670,3629,T3
9360,15033,3606,17370,14946,1212,18664,T3
11371,3126,3752,1953,2424,2111,58501,T3
6831,31353,5312,42312,38552,1798,42214,T3
425,959,233,1755,300,225,4156,T3
4395,28630,2194,39422,19724,1044,16522,T3
12641,14874,1637,18386,8399,1530,20427,T3
8863,12728,5581,13948,13136,944,44834,T3
5792,8348,1565,10287,15843,1001,7019,T3
126,26538,390,46118,16358,182,1304,T3
753,8970,3992,17176,20904,168,1202,T3
2805,34492,3042,60989,45810,685,2374,T3
6730,24692,1445,29891,13008,1618,43326,T3
7004,28574,262,34719,18378,1241,43006,T3
9796,30532,2543,41027,27873,2045,17772,T3
6474,25190,868,30365,7304,1268,32425,T3
8181,41856,3420,76730,41265,1445,4229,T3
4804,38757,440,75621,47106,2025,1572,T3
196,2131,1094,3397,11128,678,7929,T3
7042,10418,1749,14047,10061,2708,9510,T3
790,5932,258,6770,2595,634,17817,T3
5523,698,1870,316,438,613,34193,T3
1585,4976,2815,7008,2370,2232,10009,T3
10062,27972,3096,53523,20433,245,1849,T3
4880,6565,1495,8488,4842,261,3866,T3
151,890,342,1282,6706,523,1724,T3
2176,101,1019,167,283,2164,24244,T3
9878,30148,1429,32141,4003,1502,51430,T3
4135,9036,138,11615,2665,1269,8128,T3
12338,25800,8189,30826,29054,3041,31608,T3
11347,31059,5670,38937,12456,2454,26104,T3
1951,5902,740,8802,2317,632,7024,T3
778,1224,3946,1244,93,1377,41911,T3
8416,14481,8825,18782,10724,391,29901,T3
2988,27656,3453,47771,39871,336,395,T3
5966,3004,1101,2354,449,669,36987,T3
3770,4618,2795,5802,2462,1608,3786,T3
3414,10812,1042,15696,4191,1827,12461,T3
453,3467,894,4570,355,1792,18973,T3
276,2722,1728,4105,745,1181,2006,T3
6011,7207,462,9911,20412,557,6492,T3
2196,5885,3769,8734,2583,279,3744,T3
6127,19221,4615,24529,10623,1188,9384,T3
1503,3269,296,4595,1918,2474,19367,T3
6577,33442,696,54926,22673,1934,14087,T3
2118,2324,555,2989,86,227,15473,T3
2056,3140,292,3654,4939,361,7593,T3
7489,27909,6208,32090,13166,1442,28134,T3
12000,3622,4645,4670,4318,1788,25553,T3
10541,54764,2341,89360,30180,1582,29176,T3
10822,10746,1270,9193,16320,2209,84889,T3
196,213,725,250,323,803,9166,Normal
388,160,3,16,91,721,2045,Normal
37,70,14,13,85,640,5140,Normal
149,450,630,76,46,557,2018,Normal
466,17,162,60,39,1045,13546,Normal
28,64,76,8,82,702,1695,Normal
122,145,260,39,126,336,2507,Normal
71,89,51,114,70,903,8080,Normal
191,9,2,124,17,544,4122,Normal
603,391,1366,402,577,807,9825,Normal
26,34,7,4,15,487,2652,Normal
464,310,131,534,321,945,12161,Normal
223,326,21,479,282,1207,20344,Normal
188,13,10,213,302,734,18987,Normal
530,59,4,19,53,435,2594,Normal
677,476,232,105,240,917,8946,Normal
1124,205,249,78,441,899,14528,Normal
786,178,999,242,158,993,9332,Normal
346,53,530,335,62,1371,18848,Normal
65,81,92,21,238,496,5049,Normal
1069,114,317,101,33,745,4627,Normal
567,94,84,224,287,930,9051,Normal
118,427,267,27,449,1183,6488,Normal
440,62,43,158,35,1331,17670,Normal
900,190,622,172,99,1632,17384,Normal
356,338,68,81,237,791,2451,Normal
173,111,77,43,129,878,6845,Normal
190,174,72,303,540,964,9749,Normal
53,38,11,12,139,320,1897,Normal
38,58,35,36,22,429,3227,Normal
647,226,114,61,398,485,3450,Normal
341,83,54,170,131,1363,13923,Normal
56,104,252,107,135,839,1518,Normal
646,68,334,120,37,1215,16531,Normal
107,119,33,59,88,953,8257,Normal
74,27,198,92,28,1195,17577,Normal
1780,63,57,73,9,510,7179,Normal
98,148,279,310,334,1497,22673,Normal
151,79,1329,221,276,515,6828,Normal
1289,362,690,362,320,1414,20300,Normal
387,241,117,82,56,1081,10494,Normal
93,90,309,129,44,907,7701,Normal
615,242,239,88,339,1521,14159,Normal
939,304,186,327,319,750,7332,Normal
326,351,919,192,428,1246,17454,Normal
68,66,24,94,274,656,5005,Normal
1394,360,946,392,671,967,11758,Normal
141,248,15,28,344,866,6413,Normal
206,163,26,48,169,968,3932,Normal
762,159,178,276,67,1007,8828,Normal
414,129,214,80,125,527,10931,Normal
526,410,145,17,43,180,1061,Normal
419,522,557,313,143,1354,8717,Normal
160,8,30,74,21,680,7740,Normal
23,307,241,30,376,631,2407,Normal
770,127,34,85,295,1316,7408,Normal
1132,31,28,247,162,719,10878,Normal
2595,349,2566,413,575,720,14975,Normal
1072,191,258,55,69,831,11613,Normal
950,420,445,472,721,647,10413,Normal
634,215,278,226,137,817,4471,Normal
949,85,58,125,75,643,9663,Normal
246,106,396,79,329,1328,7407,Normal
148,172,88,201,222,2150,20796,Normal
1504,424,442,47,49,1010,4440,Normal
1110,449,631,320,272,1031,15739,Normal
61,52,125,77,5,642,2059,Normal
172,183,25,306,291,1351,10160,Normal
390,142,678,296,387,1681,21504,Normal
138,185,322,29,173,407,2082,Normal
903,448,1993,631,364,820,15015,Normal
294,138,8,65,58,868,3602,Normal
36,55,344,225,303,593,16599,Normal
97,361,1573,215,218,1834,10645,Normal
517,269,1175,209,324,1365,17985,Normal
127,71,37,115,221,808,9103,Normal
131,189,86,119,187,540,8362,Normal
116,115,103,178,138,1003,10244,Normal
349,36,12,258,83,717,5823,Normal
809,245,610,621,515,701,14321,Normal
450,405,3079,246,685,715,4105,Normal
33,141,20,11,118,735,4229,Normal
95,41,337,53,196,306,7954,Normal
31,86,78,89,107,892,2163,Normal
290,26,48,108,54,788,10537,Normal
123,140,585,75,277,630,16666,Normal
392,135,19,147,145,1297,15037,Normal
50,11,169,18,123,402,5662,Normal
1383,394,472,157,297,794,9286,Normal
894,357,402,503,476,1120,15866,Normal
140,50,47,58,65,617,5955,Normal
2118,550,3085,673,492,1585,21048,Normal
163,92,67,57,122,1071,3978,Normal
57,47,213,243,261,774,4813,Normal
232,234,963,112,156,1077,14691,Normal
192,328,477,150,184,740,3399,Normal
147,110,50,191,215,526,2050,Normal
239,132,134,253,50,1303,12296,Normal
103,235,276,68,232,349,1298,Normal
370,322,340,311,191,1089,11912,Normal
78,30,150,91,141,1017,16288,Normal
337,87,248,128,266,786,15308,Normal
540,274,296,183,527,686,6327,Normal
2887,523,2388,709,705,1093,21399,Normal
179,169,244,351,653,1377,18612,Normal
143,614,430,100,511,1021,4452,Normal
1291,33,680,324,25,1101,10654,Normal
48,181,6,54,172,1001,4654,Normal
317,282,85,41,194,741,5025,Normal
24,88,298,26,377,693,8536,Normal
491,485,2159,227,204,1400,17623,Normal
185,143,201,15,79,785,7857,Normal
823,440,1017,45,148,574,3732,Normal
1178,378,458,420,772,1181,15527,Normal
204,153,210,307,408,1829,16537,Normal
25,14,355,132,27,982,13570,Normal
872,177,2015,309,128,498,8327,Normal
723,113,339,434,227,1167,11326,Normal
1478,520,1854,932,775,1505,12203,Normal
2085,80,1332,407,190,991,17460,Normal
